time_sec,leg_id,planned_x_rel_m,planned_y_rel_m,planned_z_rel_m,actual_x_rel_m,actual_y_rel_m,actual_z_rel_m,actual_x_abs_m,actual_y_abs_m,actual_z_abs_m
0.210350,1,0.005496,0.000000,0.001812,0.004779,-0.001769,0.003254,-0.032546,-0.109769,-0.259832
0.210350,2,0.005496,0.000000,0.001812,0.004697,0.001147,0.002595,-0.031839,0.109147,-0.261936
0.210350,3,0.005496,0.000000,0.001812,0.004164,0.000013,0.002115,-0.033478,-0.107987,-0.261190
0.213216,0,0.005570,0.000000,0.001862,0.002465,0.000691,0.002898,-0.038612,0.108691,-0.260817
0.213216,1,0.005570,0.000000,0.001862,0.004853,-0.001768,0.003309,-0.032472,-0.109768,-0.259777
0.213216,2,0.005570,0.000000,0.001862,0.004781,0.001154,0.002628,-0.031755,0.109154,-0.261903
0.213216,3,0.005570,0.000000,0.001862,0.004242,0.000005,0.002160,-0.033400,-0.107995,-0.261145
0.215899,0,0.005640,0.000000,0.001909,0.002554,0.000706,0.002962,-0.038523,0.108706,-0.260753
0.215899,1,0.005640,0.000000,0.001909,0.004961,-0.001776,0.003375,-0.032364,-0.109776,-0.259711
0.215899,2,0.005640,0.000000,0.001909,0.004868,0.001154,0.002678,-0.031668,0.109154,-0.261853
0.215899,3,0.005640,0.000000,0.001909,0.004332,-0.000003,0.002207,-0.033310,-0.108003,-0.261099
0.218469,0,0.005707,0.000000,0.001954,0.002595,0.000714,0.003020,-0.038482,0.108714,-0.260695
0.218469,1,0.005707,0.000000,0.001954,0.005043,-0.001791,0.003436,-0.032282,-0.109791,-0.259651
0.218469,2,0.005707,0.000000,0.001954,0.004952,0.001146,0.002713,-0.031584,0.109146,-0.261818
0.218469,3,0.005707,0.000000,0.001954,0.004413,-0.000003,0.002251,-0.033229,-0.108003,-0.261054
0.221184,0,0.005778,0.000000,0.002003,0.002691,0.000722,0.003071,-0.038386,0.108722,-0.260645
0.221184,1,0.005778,0.000000,0.002003,0.005130,-0.001783,0.003491,-0.032195,-0.109783,-0.259595
0.221184,2,0.005778,0.000000,0.002003,0.005051,0.001146,0.002750,-0.031484,0.109146,-0.261781
0.221184,3,0.005778,0.000000,0.002003,0.004498,-0.000011,0.002301,-0.033145,-0.108011,-0.261004
0.224360,0,0.005860,0.000000,0.002061,0.002771,0.000722,0.003120,-0.038306,0.108722,-0.260596
0.224360,1,0.005860,0.000000,0.002061,0.005203,-0.001798,0.003544,-0.032122,-0.109798,-0.259542
0.224360,2,0.005860,0.000000,0.002061,0.005127,0.001170,0.002809,-0.031408,0.109170,-0.261723
0.224360,3,0.005860,0.000000,0.002061,0.004606,-0.000011,0.002355,-0.033036,-0.108011,-0.260950
0.226749,0,0.005922,0.000000,0.002104,0.002844,0.000737,0.003186,-0.038233,0.108737,-0.260530
0.226749,1,0.005922,0.000000,0.002104,0.005306,-0.001813,0.003617,-0.032019,-0.109813,-0.259469
0.226749,2,0.005922,0.000000,0.002104,0.005222,0.001154,0.002842,-0.031314,0.109154,-0.261689
0.226749,3,0.005922,0.000000,0.002104,0.004672,-0.000035,0.002411,-0.032971,-0.108035,-0.260894
0.228968,0,0.005980,0.000000,0.002146,0.002913,0.000729,0.003230,-0.038164,0.108729,-0.260485
0.228968,1,0.005980,0.000000,0.002146,0.005379,-0.001821,0.003666,-0.031946,-0.109821,-0.259420
0.228968,2,0.005980,0.000000,0.002146,0.005293,0.001153,0.002885,-0.031243,0.109153,-0.261646
0.228968,3,0.005980,0.000000,0.002146,0.004755,-0.000035,0.002449,-0.032887,-0.108035,-0.260856
0.231549,0,0.006047,0.000000,0.002194,0.003008,0.000745,0.003275,-0.038069,0.108745,-0.260441
0.231549,1,0.006047,0.000000,0.002194,0.005463,-0.001821,0.003723,-0.031861,-0.109821,-0.259363
0.231549,2,0.006047,0.000000,0.002194,0.005368,0.001161,0.002928,-0.031167,0.109161,-0.261603
0.231549,3,0.006047,0.000000,0.002194,0.004834,-0.000050,0.002507,-0.032808,-0.108050,-0.260798
0.234746,0,0.006130,0.000000,0.002255,0.003041,0.000737,0.003328,-0.038036,0.108737,-0.260388
0.234746,1,0.006130,0.000000,0.002255,0.005547,-0.001828,0.003774,-0.031778,-0.109828,-0.259312
0.234746,2,0.006130,0.000000,0.002255,0.005463,0.001161,0.002987,-0.031072,0.109161,-0.261545
0.234746,3,0.006130,0.000000,0.002255,0.004922,-0.000058,0.002569,-0.032721,-0.108058,-0.260736
0.237740,0,0.006208,0.000000,0.002312,0.003156,0.000745,0.003388,-0.037921,0.108745,-0.260328
0.237740,1,0.006208,0.000000,0.002312,0.005636,-0.001820,0.003824,-0.031688,-0.109820,-0.259262
0.237740,2,0.006208,0.000000,0.002312,0.005563,0.001161,0.003033,-0.030972,0.109161,-0.261499
0.237740,3,0.006208,0.000000,0.002312,0.005043,-0.000058,0.002627,-0.032599,-0.108058,-0.260678
0.240477,0,0.006279,0.000000,0.002366,0.003284,0.000760,0.003446,-0.037793,0.108760,-0.260270
0.240477,1,0.006279,0.000000,0.002366,0.005723,-0.001835,0.003881,-0.031602,-0.109835,-0.259205
0.240477,2,0.006279,0.000000,0.002366,0.005661,0.001176,0.003092,-0.030875,0.109176,-0.261440
0.240477,3,0.006279,0.000000,0.002366,0.005117,-0.000066,0.002685,-0.032525,-0.108066,-0.260620
0.243501,0,0.006358,0.000000,0.002425,0.003335,0.000760,0.003502,-0.037742,0.108760,-0.260213
0.243501,1,0.006358,0.000000,0.002425,0.005812,-0.001835,0.003925,-0.031513,-0.109835,-0.259161
0.243501,2,0.006358,0.000000,0.002425,0.005755,0.001176,0.003141,-0.030781,0.109176,-0.261390
0.243501,3,0.006358,0.000000,0.002425,0.005214,-0.000074,0.002740,-0.032428,-0.108074,-0.260565
0.246467,0,0.006435,0.000000,0.002484,0.003411,0.000752,0.003561,-0.037666,0.108752,-0.260154
0.246467,1,0.006435,0.000000,0.002484,0.005909,-0.001827,0.003974,-0.031416,-0.109827,-0.259112
0.246467,2,0.006435,0.000000,0.002484,0.005853,0.001176,0.003203,-0.030683,0.109176,-0.261329
0.246467,3,0.006435,0.000000,0.002484,0.005315,-0.000074,0.002804,-0.032327,-0.108074,-0.260501
0.249022,0,0.006501,0.000000,0.002536,0.003549,0.000768,0.003612,-0.037528,0.108768,-0.260104
0.249022,1,0.006501,0.000000,0.002536,0.005984,-0.001834,0.004026,-0.031340,-0.109834,-0.259060
0.249022,2,0.006501,0.000000,0.002536,0.005942,0.001183,0.003260,-0.030594,0.109183,-0.261272
0.249022,3,0.006501,0.000000,0.002536,0.005402,-0.000082,0.002857,-0.032241,-0.108082,-0.260448
0.251922,0,0.006576,0.000000,0.002595,0.003660,0.000776,0.003660,-0.037417,0.108776,-0.260055
0.251922,1,0.006576,0.000000,0.002595,0.006081,-0.001826,0.004066,-0.031244,-0.109826,-0.259020
0.251922,2,0.006576,0.000000,0.002595,0.006037,0.001183,0.003309,-0.030499,0.109183,-0.261222
0.251922,3,0.006576,0.000000,0.002595,0.005494,-0.000090,0.002916,-0.032148,-0.108090,-0.260389
0.254245,0,0.006636,0.000000,0.002643,0.003690,0.000744,0.003701,-0.037387,0.108744,-0.260015
0.254245,1,0.006636,0.000000,0.002643,0.006162,-0.001826,0.004102,-0.031163,-0.109826,-0.258984
0.254245,2,0.006636,0.000000,0.002643,0.006123,0.001183,0.003360,-0.030413,0.109183,-0.261172
0.254245,3,0.006636,0.000000,0.002643,0.005567,-0.000106,0.002968,-0.032075,-0.108106,-0.260337
0.256508,0,0.006695,0.000000,0.002690,0.003838,0.000752,0.003741,-0.037239,0.108752,-0.259975
0.256508,1,0.006695,0.000000,0.002690,0.006218,-0.001818,0.004138,-0.031106,-0.109818,-0.258948
0.256508,2,0.006695,0.000000,0.002690,0.006194,0.001183,0.003404,-0.030342,0.109183,-0.261128
0.256508,3,0.006695,0.000000,0.002690,0.005640,-0.000098,0.003011,-0.032002,-0.108098,-0.260294
0.258696,0,0.006752,0.000000,0.002735,0.003862,0.000759,0.003793,-0.037215,0.108759,-0.259923
0.258696,1,0.006752,0.000000,0.002735,0.006304,-0.001817,0.004170,-0.031021,-0.109817,-0.258916
0.258696,2,0.006752,0.000000,0.002735,0.006277,0.001191,0.003446,-0.030259,0.109191,-0.261086
0.258696,3,0.006752,0.000000,0.002735,0.005721,-0.000106,0.003059,-0.031921,-0.108106,-0.260246
0.260894,0,0.006809,0.000000,0.002782,0.003978,0.000744,0.003818,-0.037099,0.108744,-0.259897
0.260894,1,0.006809,0.000000,0.002782,0.006347,-0.001817,0.004205,-0.030977,-0.109817,-0.258882
0.260894,2,0.006809,0.000000,0.002782,0.006358,0.001182,0.003488,-0.030178,0.109182,-0.261044
0.260894,3,0.006809,0.000000,0.002782,0.005789,-0.000113,0.003103,-0.031853,-0.108113,-0.260202
0.263331,0,0.006872,0.000000,0.002834,0.004044,0.000751,0.003867,-0.037033,0.108751,-0.259848
0.263331,1,0.006872,0.000000,0.002834,0.006425,-0.001817,0.004238,-0.030900,-0.109817,-0.258848
0.263331,2,0.006872,0.000000,0.002834,0.006439,0.001198,0.003540,-0.030097,0.109198,-0.260992
0.263331,3,0.006872,0.000000,0.002834,0.005868,-0.000113,0.003154,-0.031775,-0.108113,-0.260151
0.265665,0,0.006933,0.000000,0.002884,0.004108,0.000728,0.003900,-0.036969,0.108728,-0.259815
0.265665,1,0.006933,0.000000,0.002884,0.006511,-0.001809,0.004276,-0.030814,-0.109809,-0.258810
0.265665,2,0.006933,0.000000,0.002884,0.006517,0.001198,0.003583,-0.030019,0.109198,-0.260949
0.265665,3,0.006933,0.000000,0.002884,0.005944,-0.000113,0.003203,-0.031699,-0.108113,-0.260102
0.268395,0,0.007003,0.000000,0.002943,0.004271,0.000743,0.003942,-0.036806,0.108743,-0.259774
0.268395,1,0.007003,0.000000,0.002943,0.006591,-0.001801,0.004309,-0.030733,-0.109801,-0.258777
0.268395,2,0.007003,0.000000,0.002943,0.006617,0.001198,0.003638,-0.029919,0.109198,-0.260894
0.268395,3,0.007003,0.000000,0.002943,0.006036,-0.000129,0.003265,-0.031607,-0.108129,-0.260040
0.270831,0,0.007067,0.000000,0.002996,0.004301,0.000735,0.003992,-0.036776,0.108735,-0.259724
0.270831,1,0.007067,0.000000,0.002996,0.006661,-0.001808,0.004356,-0.030663,-0.109808,-0.258730
0.270831,2,0.007067,0.000000,0.002996,0.006701,0.001197,0.003686,-0.029835,0.109197,-0.260845
0.270831,3,0.007067,0.000000,0.002996,0.006106,-0.000121,0.003305,-0.031536,-0.108121,-0.260000
0.274012,0,0.007149,0.000000,0.003067,0.004425,0.000719,0.004026,-0.036652,0.108719,-0.259690
0.274012,1,0.007149,0.000000,0.003067,0.006744,-0.001808,0.004395,-0.030580,-0.109808,-0.258691
0.274012,2,0.007149,0.000000,0.003067,0.006790,0.001197,0.003740,-0.029746,0.109197,-0.260792
0.274012,3,0.007149,0.000000,0.003067,0.006208,-0.000121,0.003363,-0.031434,-0.108121,-0.259942
0.277071,0,0.007228,0.000000,0.003135,0.004595,0.000711,0.004072,-0.036482,0.108711,-0.259643
0.277071,1,0.007228,0.000000,0.003135,0.006833,-0.001792,0.004442,-0.030491,-0.109792,-0.258644
0.277071,2,0.007228,0.000000,0.003135,0.006903,0.001205,0.003812,-0.029633,0.109205,-0.260719
0.277071,3,0.007228,0.000000,0.003135,0.006316,-0.000121,0.003426,-0.031326,-0.108121,-0.259879
0.280115,0,0.007307,0.000000,0.003204,0.004675,0.000719,0.004134,-0.036402,0.108719,-0.259581
0.280115,1,0.007307,0.000000,0.003204,0.006922,-0.001792,0.004487,-0.030403,-0.109792,-0.258600
0.280115,2,0.007307,0.000000,0.003204,0.007000,0.001220,0.003881,-0.029536,0.109220,-0.260651
0.280115,3,0.007307,0.000000,0.003204,0.006411,-0.000121,0.003485,-0.031231,-0.108121,-0.259820
0.283290,0,0.007389,0.000000,0.003276,0.004708,0.000695,0.004190,-0.036369,0.108695,-0.259525
0.283290,1,0.007389,0.000000,0.003276,0.007000,-0.001776,0.004532,-0.030325,-0.109776,-0.258554
0.283290,2,0.007389,0.000000,0.003276,0.007116,0.001212,0.003941,-0.029420,0.109212,-0.260591
0.283290,3,0.007389,0.000000,0.003276,0.006516,-0.000129,0.003558,-0.031126,-0.108129,-0.259747
0.286573,0,0.007474,0.000000,0.003352,0.004859,0.000687,0.004236,-0.036218,0.108687,-0.259480
0.286573,1,0.007474,0.000000,0.003352,0.007094,-0.001775,0.004591,-0.030231,-0.109775,-0.258495
0.286573,2,0.007474,0.000000,0.003352,0.007208,0.001220,0.004010,-0.029328,0.109220,-0.260522
0.286573,3,0.007474,0.000000,0.003352,0.006617,-0.000129,0.003622,-0.031026,-0.108129,-0.259683
0.289682,0,0.007555,0.000000,0.003425,0.005070,0.000695,0.004286,-0.036007,0.108695,-0.259429
0.289682,1,0.007555,0.000000,0.003425,0.007209,-0.001775,0.004636,-0.030116,-0.109775,-0.258451
0.289682,2,0.007555,0.000000,0.003425,0.007313,0.001203,0.004064,-0.029223,0.109203,-0.260467
0.289682,3,0.007555,0.000000,0.003425,0.006727,-0.000129,0.003688,-0.030915,-0.108129,-0.259617
0.292869,0,0.007637,0.000000,0.003500,0.005166,0.000679,0.004337,-0.035911,0.108679,-0.259379
0.292869,1,0.007637,0.000000,0.003500,0.007295,-0.001767,0.004692,-0.030030,-0.109767,-0.258394
0.292869,2,0.007637,0.000000,0.003500,0.007397,0.001219,0.004138,-0.029139,0.109219,-0.260394
0.292869,3,0.007637,0.000000,0.003500,0.006859,-0.000137,0.003761,-0.030783,-0.108137,-0.259544
0.295867,0,0.007715,0.000000,0.003571,0.005180,0.000671,0.004399,-0.035897,0.108671,-0.259317
0.295867,1,0.007715,0.000000,0.003571,0.007370,-0.001759,0.004738,-0.029954,-0.109759,-0.258348
0.295867,2,0.007715,0.000000,0.003571,0.007480,0.001227,0.004198,-0.029055,0.109227,-0.260333
0.295867,3,0.007715,0.000000,0.003571,0.006948,-0.000137,0.003824,-0.030694,-0.108137,-0.259481
0.298561,0,0.007785,0.000000,0.003636,0.005341,0.000655,0.004434,-0.035736,0.108655,-0.259282
0.298561,1,0.007785,0.000000,0.003636,0.007448,-0.001743,0.004784,-0.029876,-0.109743,-0.258302
0.298561,2,0.007785,0.000000,0.003636,0.007577,0.001218,0.004257,-0.028958,0.109218,-0.260274
0.298561,3,0.007785,0.000000,0.003636,0.007056,-0.000144,0.003900,-0.030586,-0.108144,-0.259405
0.301632,0,0.007864,0.000000,0.003710,0.005542,0.000655,0.004480,-0.035535,0.108655,-0.259236
0.301632,1,0.007864,0.000000,0.003710,0.007534,-0.001742,0.004835,-0.029791,-0.109742,-0.258251
0.301632,2,0.007864,0.000000,0.003710,0.007658,0.001226,0.004316,-0.028878,0.109226,-0.260216
0.301632,3,0.007864,0.000000,0.003710,0.007148,-0.000137,0.003953,-0.030495,-0.108137,-0.259352
0.305255,0,0.007958,0.000000,0.003799,0.005542,0.000647,0.004537,-0.035535,0.108647,-0.259178
0.305255,1,0.007958,0.000000,0.003799,0.007631,-0.001726,0.004890,-0.029694,-0.109726,-0.258196
0.305255,2,0.007958,0.000000,0.003799,0.007761,0.001234,0.004396,-0.028775,0.109234,-0.260136
0.305255,3,0.007958,0.000000,0.003799,0.007288,-0.000144,0.004043,-0.030355,-0.108144,-0.259262
0.308056,0,0.008030,0.000000,0.003869,0.005639,0.000631,0.004606,-0.035438,0.108631,-0.259109
0.308056,1,0.008030,0.000000,0.003869,0.007728,-0.001718,0.004949,-0.029597,-0.109718,-0.258137
0.308056,2,0.008030,0.000000,0.003869,0.007831,0.001233,0.004458,-0.028705,0.109233,-0.260074
0.308056,3,0.008030,0.000000,0.003869,0.007385,-0.000152,0.004109,-0.030258,-0.108152,-0.259197
0.310852,0,0.008102,0.000000,0.003939,0.005837,0.000639,0.004653,-0.035241,0.108639,-0.259063
0.310852,1,0.008102,0.000000,0.003939,0.007819,-0.001718,0.005006,-0.029506,-0.109718,-0.258080
0.310852,2,0.008102,0.000000,0.003939,0.007925,0.001233,0.004518,-0.028611,0.109233,-0.260014
0.310852,3,0.008102,0.000000,0.003939,0.007479,-0.000144,0.004174,-0.030163,-0.108144,-0.259132
0.314313,0,0.008192,0.000000,0.004026,0.005985,0.000631,0.004706,-0.035092,0.108631,-0.259010
0.314313,1,0.008192,0.000000,0.004026,0.007918,-0.001717,0.005071,-0.029407,-0.109717,-0.258015
0.314313,2,0.008192,0.000000,0.004026,0.008012,0.001241,0.004591,-0.028524,0.109241,-0.259941
0.314313,3,0.008192,0.000000,0.004026,0.007592,-0.000160,0.004259,-0.030050,-0.108160,-0.259047
0.317341,0,0.008270,0.000000,0.004103,0.006031,0.000631,0.004776,-0.035046,0.108631,-0.258940
0.317341,1,0.008270,0.000000,0.004103,0.008002,-0.001701,0.005122,-0.029323,-0.109701,-0.257964
0.317341,2,0.008270,0.000000,0.004103,0.008101,0.001232,0.004660,-0.028435,0.109232,-0.259872
0.317341,3,0.008270,0.000000,0.004103,0.007687,-0.000152,0.004324,-0.029955,-0.108152,-0.258982
0.320077,0,0.008340,0.000000,0.004174,0.006116,0.000631,0.004841,-0.034961,0.108631,-0.258875
0.320077,1,0.008340,0.000000,0.004174,0.008093,-0.001701,0.005188,-0.029232,-0.109701,-0.257898
0.320077,2,0.008340,0.000000,0.004174,0.008192,0.001240,0.004720,-0.028344,0.109240,-0.259811
0.320077,3,0.008340,0.000000,0.004174,0.007787,-0.000160,0.004401,-0.029856,-0.108160,-0.258904
0.322949,0,0.008415,0.000000,0.004248,0.006323,0.000631,0.004877,-0.034754,0.108631,-0.258839
0.322949,1,0.008415,0.000000,0.004248,0.008168,-0.001700,0.005247,-0.029156,-0.109700,-0.257839
0.322949,2,0.008415,0.000000,0.004248,0.008252,0.001240,0.004781,-0.028284,0.109240,-0.259751
0.322949,3,0.008415,0.000000,0.004248,0.007886,-0.000160,0.004466,-0.029756,-0.108160,-0.258839
0.326422,0,0.008504,0.000000,0.004339,0.006359,0.000630,0.004955,-0.034718,0.108630,-0.258761
0.326422,1,0.008504,0.000000,0.004339,0.008281,-0.001692,0.005322,-0.029044,-0.109692,-0.257764
0.326422,2,0.008504,0.000000,0.004339,0.008362,0.001247,0.004860,-0.028174,0.109247,-0.259671
0.326422,3,0.008504,0.000000,0.004339,0.008008,-0.000168,0.004565,-0.029635,-0.108168,-0.258740
0.329460,0,0.008583,0.000000,0.004420,0.006448,0.000630,0.005032,-0.034630,0.108630,-0.258684
0.329460,1,0.008583,0.000000,0.004420,0.008372,-0.001684,0.005385,-0.028952,-0.109684,-0.257701
0.329460,2,0.008583,0.000000,0.004420,0.008445,0.001255,0.004931,-0.028091,0.109255,-0.259601
0.329460,3,0.008583,0.000000,0.004420,0.008099,-0.000175,0.004643,-0.029543,-0.108175,-0.258662
0.332398,0,0.008658,0.000000,0.004498,0.006624,0.000630,0.005081,-0.034453,0.108630,-0.258634
0.332398,1,0.008658,0.000000,0.004498,0.008453,-0.001683,0.005449,-0.028872,-0.109683,-0.257637
0.332398,2,0.008658,0.000000,0.004498,0.008521,0.001254,0.004999,-0.028015,0.109254,-0.259533
0.332398,3,0.008658,0.000000,0.004498,0.008202,-0.000175,0.004720,-0.029440,-0.108175,-0.258585
0.335218,0,0.008731,0.000000,0.004574,0.006759,0.000638,0.005146,-0.034318,0.108638,-0.258569
0.335218,1,0.008731,0.000000,0.004574,0.008536,-0.001683,0.005516,-0.028788,-0.109683,-0.257570
0.335218,2,0.008731,0.000000,0.004574,0.008596,0.001246,0.005054,-0.027940,0.109246,-0.259477
0.335218,3,0.008731,0.000000,0.004574,0.008306,-0.000183,0.004794,-0.029336,-0.108183,-0.258511
0.338529,0,0.008816,0.000000,0.004664,0.006782,0.000630,0.005225,-0.034296,0.108630,-0.258490
0.338529,1,0.008816,0.000000,0.004664,0.008636,-0.001682,0.005591,-0.028689,-0.109682,-0.257495
0.338529,2,0.008816,0.000000,0.004664,0.008693,0.001269,0.005136,-0.027843,0.109269,-0.259396
0.338529,3,0.008816,0.000000,0.004664,0.008404,-0.000191,0.004878,-0.029239,-0.108191,-0.258427
0.341855,0,0.008902,0.000000,0.004755,0.006938,0.000622,0.005296,-0.034139,0.108622,-0.258419
0.341855,1,0.008902,0.000000,0.004755,0.008735,-0.001682,0.005674,-0.028589,-0.109682,-0.257412
0.341855,2,0.008902,0.000000,0.004755,0.008792,0.001269,0.005220,-0.027743,0.109269,-0.259312
0.341855,3,0.008902,0.000000,0.004755,0.008509,-0.000207,0.004973,-0.029133,-0.108207,-0.258332
0.345112,0,0.008986,0.000000,0.004845,0.007121,0.000629,0.005373,-0.033956,0.108629,-0.258342
0.345112,1,0.008986,0.000000,0.004845,0.008853,-0.001673,0.005756,-0.028472,-0.109673,-0.257330
0.345112,2,0.008986,0.000000,0.004845,0.008884,0.001261,0.005301,-0.027652,0.109261,-0.259230
0.345112,3,0.008986,0.000000,0.004845,0.008616,-0.000206,0.005056,-0.029026,-0.108206,-0.258249
0.348412,0,0.009071,0.000000,0.004937,0.007237,0.000629,0.005444,-0.033840,0.108629,-0.258272
0.348412,1,0.009071,0.000000,0.004937,0.008942,-0.001673,0.005829,-0.028383,-0.109673,-0.257257
0.348412,2,0.009071,0.000000,0.004937,0.008991,0.001276,0.005391,-0.027544,0.109276,-0.259141
0.348412,3,0.009071,0.000000,0.004937,0.008714,-0.000214,0.005149,-0.028928,-0.108214,-0.258156
0.352158,0,0.009167,0.000000,0.005042,0.007321,0.000629,0.005543,-0.033756,0.108629,-0.258173
0.352158,1,0.009167,0.000000,0.005042,0.009034,-0.001665,0.005919,-0.028291,-0.109665,-0.257167
0.352158,2,0.009167,0.000000,0.005042,0.009101,0.001276,0.005477,-0.027434,0.109276,-0.259055
0.352158,3,0.009167,0.000000,0.005042,0.008837,-0.000222,0.005251,-0.028805,-0.108222,-0.258054
0.355315,0,0.009249,0.000000,0.005132,0.007447,0.000629,0.005640,-0.033630,0.108629,-0.258076
0.355315,1,0.009249,0.000000,0.005132,0.009133,-0.001664,0.006003,-0.028192,-0.109664,-0.257083
0.355315,2,0.009249,0.000000,0.005132,0.009193,0.001275,0.005561,-0.027343,0.109275,-0.258970
0.355315,3,0.009249,0.000000,0.005132,0.008921,-0.000238,0.005334,-0.028721,-0.108238,-0.257971
0.358109,0,0.009320,0.000000,0.005212,0.007592,0.000629,0.005712,-0.033485,0.108629,-0.258003
0.358109,1,0.009320,0.000000,0.005212,0.009224,-0.001664,0.006079,-0.028100,-0.109664,-0.257008
0.358109,2,0.009320,0.000000,0.005212,0.009284,0.001283,0.005650,-0.027251,0.109283,-0.258882
0.358109,3,0.009320,0.000000,0.005212,0.009010,-0.000245,0.005419,-0.028632,-0.108245,-0.257886
0.360788,0,0.009389,0.000000,0.005290,0.007746,0.000628,0.005784,-0.033332,0.108628,-0.257931
0.360788,1,0.009389,0.000000,0.005290,0.009310,-0.001663,0.006149,-0.028015,-0.109663,-0.256937
0.360788,2,0.009389,0.000000,0.005290,0.009370,0.001282,0.005720,-0.027165,0.109282,-0.258812
0.360788,3,0.009389,0.000000,0.005290,0.009091,-0.000245,0.005493,-0.028551,-0.108245,-0.257812
0.363987,0,0.009472,0.000000,0.005383,0.007789,0.000636,0.005865,-0.033288,0.108636,-0.257851
0.363987,1,0.009472,0.000000,0.005383,0.009398,-0.001663,0.006213,-0.027927,-0.109663,-0.256874
0.363987,2,0.009472,0.000000,0.005383,0.009467,0.001298,0.005808,-0.027069,0.109298,-0.258724
0.363987,3,0.009472,0.000000,0.005383,0.009178,-0.000261,0.005588,-0.028465,-0.108261,-0.257718
0.367497,0,0.009562,0.000000,0.005486,0.007917,0.000644,0.005959,-0.033161,0.108644,-0.257757
0.367497,1,0.009562,0.000000,0.005486,0.009490,-0.001654,0.006294,-0.027835,-0.109654,-0.256792
0.367497,2,0.009562,0.000000,0.005486,0.009569,0.001289,0.005891,-0.026967,0.109289,-0.258640
0.367497,3,0.009562,0.000000,0.005486,0.009290,-0.000268,0.005679,-0.028352,-0.108268,-0.257626
0.370635,0,0.009642,0.000000,0.005579,0.008073,0.000643,0.006052,-0.033004,0.108643,-0.257664
0.370635,1,0.009642,0.000000,0.005579,0.009607,-0.001654,0.006388,-0.027717,-0.109654,-0.256698
0.370635,2,0.009642,0.000000,0.005579,0.009689,0.001289,0.005998,-0.026846,0.109289,-0.258534
0.370635,3,0.009642,0.000000,0.005579,0.009368,-0.000268,0.005759,-0.028274,-0.108268,-0.257546
0.373981,0,0.009728,0.000000,0.005678,0.008227,0.000651,0.006136,-0.032851,0.108651,-0.257579
0.373981,1,0.009728,0.000000,0.005678,0.009712,-0.001638,0.006462,-0.027613,-0.109638,-0.256624
0.373981,2,0.009728,0.000000,0.005678,0.009786,0.001296,0.006092,-0.026750,0.109296,-0.258440
0.373981,3,0.009728,0.000000,0.005678,0.009455,-0.000299,0.005861,-0.028187,-0.108299,-0.257444
0.377178,0,0.009810,0.000000,0.005775,0.008316,0.000651,0.006241,-0.032762,0.108651,-0.257474
